LAT;;;;;20.4737;20.4737;20.4737;20.4737;20.4737
LON;;;;;106.023;106.023;106.023;106.023;106.023
ASL;;;;;4.00000;4.00000;4.00000;4.00000;4.00000
CITY;;;;;Hà Nội;Hà Nội;Hà Nội;Hà Nội;Hà Nội
DOMAIN;;;;;NEMSGLOBAL;NEMSGLOBAL;NEMSGLOBAL;NEMSGLOBAL;NEMSGLOBAL
LEVEL;;;;;2 m above gnd;sfc;sfc;sfc;sfc
NAME;;;;;Temperature;Total Precipitation (high resolution);Total Cloud Cover;Sunshine Duration;Wind Gust
UNIT;;;;;°C;mm;%;min;km/h
AGGREGATION;;;;;;;;;
UTC_OFFSET;;;;;7;7;7;7;7

Year;Month;Day;Hour;Minute;Temperature  [2 m above gnd];Total Precipitation (high resolution)  [sfc];Total Cloud Cover  [sfc];Sunshine Duration  [sfc];Wind Gust  [sfc]
2018;12;26;20;00;22.70;0.00;10.00;0.00;17.64
2018;12;26;21;00;22.41;0.00;10.00;0.00;17.28
2018;12;26;22;00;22.17;0.00;100.00;0.00;16.92
2018;12;26;23;00;21.98;0.00;78.00;0.00;16.92
2018;12;27;00;00;21.77;0.00;37.00;0.00;16.20
2018;12;27;01;00;21.46;0.00;100.00;0.00;15.84
2018;12;27;02;00;21.35;0.00;100.00;0.00;15.48
2018;12;27;03;00;21.21;0.00;100.00;0.00;15.12
2018;12;27;04;00;21.09;0.00;100.00;0.00;14.76
2018;12;27;05;00;20.98;0.00;100.00;0.00;11.16
2018;12;27;06;00;20.93;0.00;100.00;0.00;9.72
2018;12;27;07;00;20.98;0.00;100.00;0.00;12.96
2018;12;27;08;00;21.30;0.10;100.00;0.00;12.60
2018;12;27;09;00;21.70;0.10;100.00;0.00;10.44
2018;12;27;10;00;22.49;0.60;100.00;0.00;12.24
2018;12;27;11;00;23.19;0.30;100.00;0.00;11.16
2018;12;27;12;00;23.45;0.00;88.00;0.00;14.40
2018;12;27;13;00;23.67;0.00;100.00;3.83;12.60
2018;12;27;14;00;23.62;0.00;100.00;0.00;12.24
2018;12;27;15;00;23.45;0.00;89.00;0.00;15.84
2018;12;27;16;00;23.08;0.00;27.00;3.19;15.84
2018;12;27;17;00;22.51;0.00;100.00;42.77;14.76
2018;12;27;18;00;21.89;0.00;100.00;0.00;14.40
2018;12;27;19;00;20.92;0.00;100.00;0.00;14.04
2018;12;27;20;00;20.68;0.00;100.00;0.00;12.60
2018;12;27;21;00;20.47;0.10;100.00;0.00;12.96
2018;12;27;22;00;20.28;0.10;100.00;0.00;12.24
2018;12;27;23;00;20.02;0.70;100.00;0.00;11.52
2018;12;28;00;00;19.81;1.20;100.00;0.00;9.72
2018;12;28;01;00;19.65;1.00;100.00;0.00;10.08
2018;12;28;02;00;19.49;0.70;100.00;0.00;10.08
2018;12;28;03;00;19.26;0.70;100.00;0.00;10.80
2018;12;28;04;00;19.00;0.60;100.00;0.00;11.52
2018;12;28;05;00;18.69;0.60;100.00;0.00;12.60
2018;12;28;06;00;18.33;0.60;100.00;0.00;16.56
2018;12;28;07;00;18.03;0.70;100.00;0.00;16.92
2018;12;28;08;00;17.71;1.10;100.00;0.00;21.24
2018;12;28;09;00;17.34;1.00;100.00;0.00;15.48
2018;12;28;10;00;16.83;1.50;100.00;0.00;23.76
2018;12;28;11;00;16.21;0.90;100.00;0.00;22.32
2018;12;28;12;00;15.39;1.10;100.00;0.00;25.92
2018;12;28;13;00;14.42;1.00;100.00;0.00;28.44
2018;12;28;14;00;13.26;0.80;100.00;0.00;30.24
